pos,corr_resp,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-150,z,0,0,0,2,6,3,27,3,96.9659524000017,,96.94890109996777,96.9659524000017,97.94841810001526,97.94841810001526,97.94841810001526,97.94841810001526,97.96231480001006,98.96137340000132,98.96137340000132,99.99492289999034,x,0,1.0285131999989972,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,0,0,2,7,0,28,0,100.01293019996956,,99.99659270001575,100.01293019996956,100.99562729999889,100.99562729999889,100.99562729999889,100.99562729999889,101.00993499998003,102.00897369999439,102.00897369999439,103.80904349999037,v,0,1.7890221000416204,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,0,0,2,7,1,29,1,103.82690489996457,,103.81074589997297,103.82690489996457,104.80961679999018,104.80961679999018,104.80961679999018,104.80961679999018,104.8232924999902,105.82247299997834,105.82247299997834,106.95580289995996,z,0,1.1170050999498926,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,0,0,2,7,2,30,2,106.97425510000903,,106.95779179997044,106.97425510000903,107.95670739997877,107.95670739997877,107.95670739997877,107.95670739997877,107.9706092000124,108.96982349996688,108.96982349996688,109.92064620001474,c,1,0.9408028000034392,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,0,0,2,7,3,31,3,109.93793289997848,,109.92272370000137,109.93793289997848,110.92121760000009,110.92121760000009,110.92121760000009,110.92121760000009,110.93486529996153,111.93396860000212,111.93396860000212,113.01868579996517,x,0,1.082750000001397,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,0,0,2,8,0,32,0,113.03541079995921,,113.02064589998918,113.03541079995921,114.03218509996077,114.03218509996077,114.03218509996077,114.03218509996077,114.03218509996077,115.03142429998843,115.03142429998843,116.53188610001234,v,0,1.4906035999883898,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,0,0,2,8,1,33,1,116.54983959998935,,116.53381409996655,116.54983959998935,117.53202069998952,117.53202069998952,117.53202069998952,117.53202069998952,117.56290249997983,118.54550000000745,118.54550000000745,120.52870460000122,z,0,1.9680855000042357,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,0,0,2,8,2,34,2,120.54650509997737,,120.53087159997085,120.54650509997737,121.5428592999815,121.5428592999815,121.5428592999815,121.5428592999815,121.5428592999815,122.54226979997475,122.54226979997475,123.54308779997518,c,1,0.9845471999724396,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,0,0,2,8,3,35,3,123.56059860001551,,123.54501910001272,123.56059860001551,124.55718469998101,124.55718469998101,124.55718469998101,124.55718469998101,124.55718469998101,125.55630579998251,125.55630579998251,126.77385719999438,x,0,1.2073933000210673,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,0,0,2,9,0,36,0,126.79148129996611,,126.77563119999832,126.79148129996611,127.79064089996973,127.79064089996973,127.79064089996973,127.79064089996973,127.80436349997763,128.78690449998248,128.78690449998248,131.28675909998128,v,0,2.4897437999607064,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,0,0,2,9,1,37,1,131.30453959997976,,131.28912229998969,131.30453959997976,132.3008554999833,132.3008554999833,132.3008554999833,132.3008554999833,132.3008554999833,133.29985650000162,133.29985650000162,134.21741619997192,z,0,0.9147232000250369,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,0,0,2,9,2,38,2,134.23506829998223,,134.21966349997092,134.23506829998223,135.2179163999972,135.2179163999972,135.2179163999972,135.2179163999972,135.23194119997788,136.23068849998526,136.23068849998526,137.04824809997808,v,0,0.8067350000492297,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,0,0,2,9,3,39,3,137.0658460999839,,137.05102790001547,137.0658460999839,138.04920889995992,138.04920889995992,138.04920889995992,138.04920889995992,138.06259330001194,139.06147329998203,139.06147329998203,140.0123199999798,x,0,0.9383147999760695,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,0,0,2,10,0,40,0,140.03057950001676,,140.01400480000302,140.03057950001676,141.01350160001311,141.01350160001311,141.01350160001311,141.01350160001311,141.02702649997082,142.02610740001546,142.02610740001546,144.0934310000157,v,0,2.0615270999842323,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,0,0,2,10,1,41,1,144.11055410001427,,144.094989300007,144.11055410001427,145.10744679998606,145.10744679998606,145.10744679998606,145.10744679998606,145.10744679998606,146.10619530000258,146.10619530000258,147.1910929000005,z,0,1.0702188999857754,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,0,0,2,10,2,42,2,147.20805680000922,,147.1929541999707,147.20805680000922,148.2068954000133,148.2068954000133,148.2068954000133,148.2068954000133,148.22098250000272,149.20312510000076,149.20312510000076,150.48685970000224,c,1,1.2721755999955349,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,0,0,2,10,3,43,3,150.5057582000154,,150.4880009999615,150.5057582000154,151.48787389998324,151.48787389998324,151.48787389998324,151.48787389998324,151.51827190001495,152.50071870000102,152.50071870000102,153.76806279999437,z,1,1.2549185999669135,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,0,0,2,11,0,44,0,153.7857367999968,,153.76991530001396,153.7857367999968,154.7822470999672,154.7822470999672,154.7822470999672,154.7822470999672,154.7822470999672,155.7815428999602,155.7815428999602,158.36390940001002,v,0,2.5658187000080943,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,0,0,2,11,1,45,1,158.3816746000084,,158.3659072999726,158.3816746000084,159.3646951999981,159.3646951999981,159.3646951999981,159.3646951999981,159.3785817999742,160.3776915000053,160.3776915000053,161.52846499998122,z,0,1.1441614999785088,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,0,0,2,11,2,46,2,161.54552039998816,,161.53053699998418,161.54552039998816,162.52856890001567,162.52856890001567,162.52856890001567,162.52856890001567,162.542346799979,163.5414528999827,163.5414528999827,165.24183909996646,c,1,1.6987005000119098,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,0,0,2,11,3,47,3,165.25990000000456,,165.24376899999334,165.25990000000456,166.24201919999905,166.24201919999905,166.24201919999905,166.24201919999905,166.27283839997835,167.25538529996993,167.25538529996993,167.9065301999799,x,0,0.6473861000267789,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,0,0,2,12,0,48,0,167.92392809997546,,167.9084025999764,167.92392809997546,168.9205955999787,168.9205955999787,168.9205955999787,168.9205955999787,168.9205955999787,169.91980889998376,169.91980889998376,171.65389979997417,v,0,1.7316073999973014,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,0,0,2,12,1,49,1,171.6711587999598,,171.65578729996923,171.6711587999598,172.6675791000016,172.6675791000016,172.6675791000016,172.6675791000016,172.6675791000016,173.66672079998534,173.66672079998534,174.7008225999889,x,0,1.0213842000230215,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,0,0,2,12,2,50,2,174.7183124999865,,174.7027244999772,174.7183124999865,175.7152162999846,175.7152162999846,175.7152162999846,175.7152162999846,175.7152162999846,176.7141954000108,176.7141954000108,177.99823560001096,c,1,1.2715012000408024,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,0,0,2,12,3,51,3,178.0156011999934,,178.00061210000422,178.0156011999934,179.01239849999547,179.01239849999547,179.01239849999547,179.01239849999547,179.01239849999547,180.0114928999683,180.0114928999683,181.81177939998452,x,0,1.784108699997887,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,0,0,2,13,0,52,0,181.82928030000767,,181.81391119997716,181.82928030000767,182.8256134999683,182.8256134999683,182.8256134999683,182.8256134999683,182.8256134999683,183.824786400015,183.824786400015,185.0756723000086,v,0,1.2342135000508279,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,0,0,2,13,1,53,1,185.09346239996376,,185.0775813999935,185.09346239996376,186.0757350999629,186.0757350999629,186.0757350999629,186.0757350999629,186.10656270000618,187.08920609997585,187.08920609997585,187.94042479997734,z,0,0.8482360999914818,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,0,0,2,13,2,54,2,187.95776309998473,,187.9426739999908,187.95776309998473,188.9543568000081,188.9543568000081,188.9543568000081,188.9543568000081,188.9543568000081,189.9533259999589,189.9533259999589,191.10334879998118,c,1,1.1331587000167929,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,0,0,2,13,3,55,3,191.12132179999026,,191.10511010000482,191.12132179999026,192.10438059997978,192.10438059997978,192.10438059997978,192.10438059997978,192.11818210000638,193.11719359998824,193.11719359998824,194.28499859996373,x,0,1.1611234999727458,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,0,0,2,14,0,56,0,194.30277790001128,,194.28698849998182,194.30277790001128,195.29913279996254,195.29913279996254,195.29913279996254,195.29913279996254,195.29913279996254,196.29809639998712,196.29809639998712,197.93156160000945,v,0,1.6270739999599755,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,0,0,2,14,1,57,1,197.94946460000938,,197.9334213999682,197.94946460000938,198.93239009997342,198.93239009997342,198.93239009997342,198.93239009997342,198.9459399000043,199.9453031999874,199.9453031999874,201.22885849996237,z,0,1.2674683000077493,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,0,0,2,14,2,58,2,201.24690889997873,,201.2308611999615,201.24690889997873,202.24338190001436,202.24338190001436,202.24338190001436,202.24338190001436,202.24338190001436,203.2425892999745,203.2425892999745,204.47608950000722,c,1,1.2191047000233084,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,0,0,2,14,3,59,3,204.49415210000006,,204.47800259996438,204.49415210000006,205.47680090001086,205.47680090001086,205.47680090001086,205.47680090001086,205.49058179999702,206.48975609999616,206.48975609999616,207.98971539997729,x,0,1.4950714000151493,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,0,0,2,15,0,60,0,208.00734070001636,,207.9916032999754,208.00734070001636,208.9909650000045,208.9909650000045,208.9909650000045,208.9909650000045,209.0040878999862,210.00330450001638,210.00330450001638,213.0689973999979,v,0,3.050712199998088,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,0,0,2,15,1,61,1,213.08722459996352,,213.07087709999178,213.08722459996352,214.06966149999062,214.06966149999062,214.06966149999062,214.06966149999062,214.08346260001417,215.08260239998344,215.08260239998344,217.16490909998538,z,0,2.073080600006506,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,0,0,2,15,2,62,2,217.18333019997226,,217.1658466999652,217.18333019997226,218.16619429999264,218.16619429999264,218.16619429999264,218.16619429999264,218.18026980001014,219.17916469997726,219.17916469997726,220.380094299966,c,1,1.1975870999740437,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,0,0,2,15,3,63,3,220.39737590000732,,220.38230519997887,220.39737590000732,221.3941274000099,221.3941274000099,221.3941274000099,221.3941274000099,221.3941274000099,222.39320339995902,222.39320339995902,223.4604691999848,x,0,1.0572673000278883,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,0,0,2,16,0,64,0,223.47820780001348,,223.4623302000109,223.47820780001348,224.46116449998226,224.46116449998226,224.46116449998226,224.46116449998226,224.47504859999754,225.47416139999405,225.47416139999405,226.40835280000465,v,0,0.9198318000417203,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,0,0,2,16,1,65,1,226.4258886000025,,226.41053230001125,226.4258886000025,227.42264040000737,227.42264040000737,227.42264040000737,227.42264040000737,227.42264040000737,228.4218283999944,228.4218283999944,229.12292519997573,z,0,0.6965106000425294,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,0,0,2,16,2,66,2,229.1403491999954,,229.12470599997323,229.1403491999954,230.13677529996494,230.13677529996494,230.13677529996494,230.13677529996494,230.13677529996494,231.13595249998616,231.13595249998616,231.6034946999862,c,1,0.45886469999095425,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,0,0,2,16,3,67,3,231.6215388000128,,231.60588419996202,231.6215388000128,232.6044230000116,232.6044230000116,232.6044230000116,232.6044230000116,232.61831719998736,233.61729009996634,233.61729009996634,235.13399840000784,x,0,1.5075710999662988,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,0,0,2,17,0,68,0,235.15231309999945,,235.13563839998096,235.15231309999945,236.13461199996527,236.13461199996527,236.13461199996527,236.13461199996527,236.16545849997783,237.14797379996162,237.14797379996162,238.49863069999265,c,0,1.3480862000142224,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,0,0,2,17,1,69,1,238.51581269997405,,238.5004675000091,238.51581269997405,239.5127824000083,239.5127824000083,239.5127824000083,239.5127824000083,239.5127824000083,240.51179909997154,240.51179909997154,241.47899069997948,z,0,0.9519570000120439,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,0,0,2,17,2,70,2,241.49704809999093,,241.48097520001465,241.49704809999093,242.4794790999731,242.4794790999731,242.4794790999731,242.4794790999731,242.49354339996353,243.49282260000473,243.49282260000473,245.45923809998203,c,1,1.9618870999547653,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,0,0,2,17,3,71,3,245.4772100999835,,245.4618000999908,245.4772100999835,246.4733736999915,246.4733736999915,246.4733736999915,246.4733736999915,246.4733736999915,247.4724838999682,247.4724838999682,248.7726595000131,x,0,1.2883209999999963,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,0,0,2,18,0,72,0,248.79079549998278,,248.77464089996647,248.79079549998278,249.7738970000064,249.7738970000064,249.7738970000064,249.7738970000064,249.78773919999367,250.7866231999942,250.7866231999942,252.20346350001637,v,0,1.3997258000308648,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,0,0,2,18,1,73,1,252.2210039999918,,252.20564279996324,252.2210039999918,253.20412800001213,253.20412800001213,253.20412800001213,253.20412800001213,253.21782319998601,254.21698639995884,254.21698639995884,254.98468140000477,z,0,0.7569445999688469,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,0,0,2,18,2,74,2,255.00224000000162,,254.98647060000803,255.00224000000162,255.9852274999721,255.9852274999721,255.9852274999721,255.9852274999721,255.99920089996886,256.99819859996205,256.99819859996205,257.4504008999793,c,1,0.4503293000161648,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,0,0,2,18,3,75,3,257.4673029999831,,257.4520665999735,257.4673029999831,258.4636274999939,258.4636274999939,258.4636274999939,258.4636274999939,258.4636274999939,259.46247109997785,259.46247109997785,259.98094749997836,z,1,0.5112963999854401,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,0,0,2,19,0,76,0,259.9986608999898,,259.98280210001394,259.9986608999898,260.99497830000473,260.99497830000473,260.99497830000473,260.99497830000473,260.99497830000473,261.99423159996513,261.99423159996513,263.07793679996394,v,0,1.0735852999496274,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,0,0,2,19,1,77,1,263.0961177999852,,263.07987979997415,263.0961177999852,264.07855460001156,264.07855460001156,264.07855460001156,264.07855460001156,264.09254009998403,265.0916063999757,265.0916063999757,265.94223950000014,z,0,0.8450473999837413,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,0,0,2,19,2,78,2,265.95999850000953,,265.94375529995887,265.95999850000953,266.9430288000149,266.9430288000149,266.9430288000149,266.9430288000149,266.9564787999843,267.9556584999664,267.9556584999664,268.70660009997664,c,1,0.7425990999909118,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,0,0,2,19,3,79,3,268.724387699971,,268.7083389000036,268.724387699971,269.70720989996335,269.70720989996335,269.70720989996335,269.70720989996335,269.72135760000674,270.7203407000052,270.7203407000052,271.67150900000706,x,0,0.9474149000016041,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,0,0,2,20,0,80,0,271.68898129998706,,271.67398479999974,271.68898129998706,272.6854236999643,272.6854236999643,272.6854236999643,272.6854236999643,272.6854236999643,273.68468050000956,273.68468050000956,274.25234289997024,v,0,0.5552783000166528,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,0,0,2,20,1,81,1,274.27045139996335,,274.25463549996493,274.27045139996335,275.26938680000603,275.26938680000603,275.26938680000603,275.26938680000603,275.28324899997097,276.2658223999897,276.2658223999897,276.83311100001447,z,0,0.5516482000239193,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,0,0,2,20,2,82,2,276.8509289000067,,276.8351164999767,276.8509289000067,277.83376979996683,277.83376979996683,277.83376979996683,277.83376979996683,277.8476179999998,278.84674999996787,278.84674999996787,279.18211679998785,c,1,0.32713629998033866,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,0,0,2,20,3,83,3,279.19895699998597,,279.18401069997344,279.19895699998597,280.182140799996,280.182140799996,280.182140799996,280.182140799996,280.19568080001045,281.1949199999799,281.1949199999799,281.5133968999726,x,0,0.31475820002378896,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,0,0,2,21,0,84,0,281.5309263999807,,281.51564220001455,281.5309263999807,282.5273898000014,282.5273898000014,282.5273898000014,282.5273898000014,282.5273898000014,283.52646470000036,283.52646470000036,284.2435882000136,v,0,0.7088993000215851,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,0,0,2,21,1,85,1,284.2615223999601,,284.24552210001275,284.2615223999601,285.2442665999988,285.2442665999988,285.2442665999988,285.2442665999988,285.25842709996505,286.25844000000507,286.25844000000507,286.85895600001095,z,0,0.5854109000065364,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,0,0,2,21,2,86,2,286.8765046999906,,286.8610057999613,286.8765046999906,287.8729665999999,287.8729665999999,287.8729665999999,287.8729665999999,287.8729665999999,288.8719037999981,288.8719037999981,289.20630879997043,c,1,0.3304993000347167,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,0,0,2,21,3,87,3,289.2241063999827,,289.2087654999923,289.2241063999827,290.2074743999983,290.2074743999983,290.2074743999983,290.2074743999983,290.2210192999919,291.2200324999867,291.2200324999867,291.5214521000162,x,0,0.2964782000053674,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,0,0,2,22,0,88,0,291.5384344999911,,291.52407559996936,291.5384344999911,292.5356806999771,292.5356806999771,292.5356806999771,292.5356806999771,292.5356806999771,293.5347277999972,293.5347277999972,293.903296399978,v,0,0.3545266999863088,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,0,0,2,22,1,89,1,293.9205489999731,,293.90524469997035,293.9205489999731,294.917184299964,294.917184299964,294.917184299964,294.917184299964,294.917184299964,295.9162280000164,295.9162280000164,296.2175029999926,z,0,0.2865760999848135,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,0,0,2,22,2,90,2,296.23544879996916,,296.21975889999885,296.23544879996916,297.2179455999867,297.2179455999867,297.2179455999867,297.2179455999867,297.23180239996873,298.231386200001,298.231386200001,298.61534029996255,c,1,0.37157710001338273,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,0,0,2,22,3,91,3,298.63294789998326,,298.61778189998586,298.63294789998326,299.61616539995885,299.61616539995885,299.61616539995885,299.61616539995885,299.629303099995,300.62892789999023,300.62892789999023,301.39624599996023,x,0,0.7609545000013895,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,0,0,2,23,0,92,0,301.4145209999988,,301.398125000007,301.4145209999988,302.3972273999825,302.3972273999825,302.3972273999825,302.3972273999825,302.41119459999027,303.410149000003,303.410149000003,303.7781382999965,v,0,0.35197110002627596,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,0,0,2,23,1,93,1,303.79586479999125,,303.78054050001083,303.79586479999125,304.79527780000353,304.79527780000353,304.79527780000353,304.79527780000353,304.8091729999869,305.7915902999812,305.7915902999812,306.1258617999847,z,0,0.32920239999657497,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,0,0,2,23,2,94,2,306.14395679999143,,306.12753459997475,306.14395679999143,307.1263582999818,307.1263582999818,307.1263582999818,307.1263582999818,307.14053119998425,308.13978480000515,308.13978480000515,308.49160879995907,c,1,0.34575799998128787,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,0,0,2,23,3,95,3,308.50866930000484,,308.49358040001243,308.50866930000484,309.50527869997313,309.50527869997313,309.50527869997313,309.50527869997313,309.50527869997313,310.50444529997185,310.50444529997185,310.8383581999806,x,0,0.3282516000326723,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,0,0,2,24,0,96,0,310.85680239996873,,310.84009869996225,310.85680239996873,311.8394054999808,311.8394054999808,311.8394054999808,311.8394054999808,311.85331269999733,312.85242959996685,312.85242959996685,313.7036511999904,v,0,0.8452922999858856,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,0,0,2,24,1,97,1,313.72106549999444,,313.7054684999748,313.72106549999444,314.7173121999949,314.7173121999949,314.7173121999949,314.7173121999949,314.7173121999949,315.7161361000035,315.7161361000035,316.284282299981,z,0,0.5611849999986589,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,0,0,2,24,2,98,2,316.3018111999845,,316.2860079999664,316.3018111999845,317.28515199996764,317.28515199996764,317.28515199996764,317.28515199996764,317.2986668999656,318.29784020001534,318.29784020001534,319.7650886999909,c,1,1.4647246000240557,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
